method,rank,field_id,label,canonical_path,dv_type,operator_count,operators_exposed,valid_operator_count,invalid_or_unwanted_operator_count,invalid_or_unwanted_operators,weighted_operator_burden,score
no_operator_awareness,10,cf_469c691048a0ce,date of discharge,Patient discharge / Components / date of discharge,DV_DATE_TIME,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,not_equals;in;contains;>;<,12.0,2.3479470755621077
no_operator_awareness,11,cf_16800b2d3f5ef6,patient age,HCPA / components / General data / patient age,DV_COUNT,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,not_equals;in;contains;before;after,12.0,2.340285047085776
no_operator_awareness,12,cf_1285e1e2c004f2,claim reason,Patient discharge / Components / claim reason,DV_CODED_TEXT,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,>;<;before;after;between,12.0,2.3323001300408412
no_operator_awareness,13,cf_1d8359b2d21168,State/province,Patient admission / Tree / Assigned patient location / Address / State/province,DV_CODED_TEXT,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,>;<;before;after;between,12.0,2.3128530146562256
no_operator_awareness,14,cf_ba09c313b94cba,ICU - Total,Authorization for hospital admission / Components / ICU - Total,DV_COUNT,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,not_equals;in;contains;before;after,12.0,2.308165514656226
no_operator_awareness,15,cf_e7551706658b4a,gender,Demographic data / components / gender,DV_CODED_TEXT,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,>;<;before;after;between,12.0,2.2119410416654484
no_operator_awareness,16,cf_bd9db9ae67063d,Problem,Problem/Diagnosis / structure / Problem,DV_CODED_TEXT,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,>;<;before;after;between,12.0,2.2114245525687966
no_operator_awareness,17,cf_10f7d6c8e1d5c5,Admission type,Patient admission / Tree / Admission type,DV_CODED_TEXT,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,>;<;before;after;between,12.0,2.205431139656226
no_operator_awareness,18,cf_b87e8363f020f7,healthcare unit,HCPA / components / General data / healthcare unit,DV_CODED_TEXT,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,>;<;before;after;between,12.0,2.1650446624703914
no_operator_awareness,19,cf_0b6364bb149692,Procedure,Procedure undertaken / Procedure list / Procedure,DV_CODED_TEXT,11,equals;not_equals;in;contains;>;<;before;after;between;is_known;is_unknown,6,5,>;<;before;after;between,12.0,2.152541426523646
no_pruning,1,cf_49398dcbba5447,Secondary Diagnosis,Problem/Diagnosis / structure / Secondary Diagnosis,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.862233762983985
no_pruning,2,cf_7f3b6795a0e812,birth date,Demographic data / components / birth date,DV_DATE,6,equals;before;after;between;is_known;is_unknown,6,0,,6.0,2.833247859847267
no_pruning,3,cf_2db2fd852fb674,Problem,Problem/Diagnosis / structure / Problem,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.7694988654087345
no_pruning,4,cf_22f759c45e42f4,Admit date/time,Patient admission / Tree / Admit date/time,DV_DATE_TIME,6,equals;before;after;between;is_known;is_unknown,6,0,,6.0,2.743321764656226
no_pruning,5,cf_ba8421601b1980,Issue date,Authorization for hospital admission / Components / Issue date,DV_DATE,6,equals;before;after;between;is_known;is_unknown,6,0,,6.0,2.719493639656226
no_pruning,6,cf_79ed78f34fef6f,date of discharge,Patient discharge / Components / date of discharge,DV_DATE_TIME,6,equals;before;after;between;is_known;is_unknown,6,0,,6.0,2.7150164761946876
no_pruning,7,cf_9449e602105d68,Universal ID,Patient admission / Tree / Assigned patient location / Facility / Universal ID,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.5407175979895595
no_pruning,8,cf_18704e514938d4,Procedure,Procedure undertaken / Procedure list / Procedure,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.535794721386995
no_pruning,9,cf_5cd62eaa6e16a8,issue date,HCPA / components / General data / issue date,DV_DATE,6,equals;before;after;between;is_known;is_unknown,6,0,,6.0,2.3548884124703915
no_pruning,10,cf_469c691048a0ce,date of discharge,Patient discharge / Components / date of discharge,DV_DATE_TIME,6,equals;before;after;between;is_known;is_unknown,6,0,,6.0,2.3479470755621077
no_pruning,11,cf_16800b2d3f5ef6,patient age,HCPA / components / General data / patient age,DV_COUNT,6,equals;>;<;between;is_known;is_unknown,6,0,,6.0,2.340285047085776
no_pruning,12,cf_1285e1e2c004f2,claim reason,Patient discharge / Components / claim reason,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.3323001300408412
no_pruning,13,cf_1d8359b2d21168,State/province,Patient admission / Tree / Assigned patient location / Address / State/province,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.3128530146562256
no_pruning,14,cf_ba09c313b94cba,ICU - Total,Authorization for hospital admission / Components / ICU - Total,DV_COUNT,6,equals;>;<;between;is_known;is_unknown,6,0,,6.0,2.308165514656226
no_pruning,15,cf_2a67f6f1c22886,Hospital service,Patient admission / Tree / Hospital service,DV_TEXT,4,equals;contains;is_known;is_unknown,4,0,,3.25,2.2370717646562257
no_pruning,16,cf_e7551706658b4a,gender,Demographic data / components / gender,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.2119410416654484
no_pruning,17,cf_bd9db9ae67063d,Problem,Problem/Diagnosis / structure / Problem,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.2114245525687966
no_pruning,18,cf_10f7d6c8e1d5c5,Admission type,Patient admission / Tree / Admission type,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.205431139656226
no_pruning,19,cf_80f721f9446bd3,death indicator,Patient discharge / Components / death indicator,DV_BOOLEAN,3,equals;is_known;is_unknown,3,0,,2.0,2.1740970050408417
no_pruning,20,cf_b87e8363f020f7,healthcare unit,HCPA / components / General data / healthcare unit,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.1650446624703914
no_pruning,21,cf_0b6364bb149692,Procedure,Procedure undertaken / Procedure list / Procedure,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.152541426523646
no_pruning,22,cf_4e7e8ca2916a1e,Secondary Diagnosis,Problem/Diagnosis / structure / Secondary Diagnosis,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.146864299642375
no_pruning,23,cf_19e1b0f55ef007,race,Demographic data / components / race,NULL_FLAVOUR,2,is_known;is_unknown,2,0,,1.0,2.1429069507563576
no_pruning,24,cf_4122372d727029,ethnic group,Demographic data / components / ethnic group,NULL_FLAVOUR,2,is_known;is_unknown,2,0,,1.0,2.1429069507563576
no_pruning,25,cf_7ab0248b87b82e,educational level,Demographic data / components / educational level,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.1429069507563576
no_pruning,26,cf_eee397355aecbe,nationality,Demographic data / components / nationality,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.1429069507563576
no_pruning,27,cf_be52992cb12705,hospital infection,Patient discharge / Components / hospital infection,NULL_FLAVOUR,2,is_known;is_unknown,2,0,,1.0,2.142456380040841
no_pruning,28,cf_3db72fcc22b158,Patient class,Patient admission / Tree / Patient class,NULL_FLAVOUR,2,is_known;is_unknown,2,0,,1.0,2.142149889656226
no_pruning,29,cf_49533263f29569,reason for discharge,Patient discharge / Components / reason for discharge,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.1389987582544148
no_pruning,30,cf_0a229c157b8d2a,Associated causes,Problem/Diagnosis / structure / Associated causes,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.137896908338027
no_pruning,31,cf_8b431261fa7dca,State,HCPA / components / General data / State,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.099329518239622
no_pruning,32,cf_775d9002cb4e7b,reason for encounter,HCPA / components / General data / reason for encounter,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,2.0965711047780835
no_pruning,33,cf_505d09ec39545c,duration of follow-up (months),Bariatric surgery evaluation / Components / duration of follow-up (months),DV_COUNT,6,equals;>;<;between;is_known;is_unknown,6,0,,6.0,1.6084100260731349
no_pruning,34,cf_c75844f7868470,Body Mass Index,Body mass index / Single / Body Mass Index,DV_QUANTITY,6,equals;>;<;between;is_known;is_unknown,6,0,,6.0,1.4990141395077772
no_pruning,35,cf_8f20b6e7578a41,Baros table,Bariatric surgery evaluation / Components / Baros table,DV_TEXT,4,equals;contains;is_known;is_unknown,4,0,,3.25,1.249349375185561
no_pruning,36,cf_ac2de786b38da7,Baros score,Bariatric surgery evaluation / Components / Baros score,DV_TEXT,4,equals;contains;is_known;is_unknown,4,0,,3.25,1.23315115033349
no_pruning,37,cf_8e35971b63e360,topography,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / topography,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,0.9444112732495231
no_pruning,38,cf_72eaea6790449d,date of pathological identification,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / date of pathological identification,DV_DATE,6,equals;before;after;between;is_known;is_unknown,6,0,,6.0,0.9416517777892282
no_pruning,39,cf_c4703128fab784,Histopathological grading (G),Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / Histopathological grading (G),DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,0.9196475710584588
no_pruning,40,cf_af0c9a7d79fe64,Invaded regional linphonodes,Problem/Diagnosis / structure / Invaded regional linphonodes,DV_BOOLEAN,3,equals;is_known;is_unknown,3,0,,2.0,0.9035807604826077
no_pruning,41,cf_3c63f8bfbf5fd7,Clinical staging,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Clinical (cTNM) / Clinical staging,DV_TEXT,4,equals;contains;is_known;is_unknown,4,0,,3.25,0.8893964770002735
no_pruning,42,cf_fc5be63ab59287,irradiated area 2,Procedure undertaken / Procedure list / irradiated area 2,DV_CODED_TEXT,6,equals;not_equals;in;contains;is_known;is_unknown,6,0,,5.5,0.7639116654245861
