canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_61314,ct_outpatient_high_complexity_procedures_38153,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_18043476,8.892506925207757,26,20,5,26,26,300
cf_demographic_data_90460,ct_demographic_data_41429,Demographic data,form_group_demographic_data_69588869,0.3055747922437673,1,2,3,1,1,3
