field_id,label,canonical_path,record_family,coverage,diversity,local_utility,neighborhood_reinforcement,final_queriability,neighbor_count,kind,dv_type,rank
cf_49398dcbba5447,Secondary Diagnosis,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.9565217391304348,0.9565217391304348,2.309990857166338,1.5340194534220193,50,coded,DV_CODED_TEXT,1
cf_2db2fd852fb674,Problem,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.8333333333333334,0.8333333333333334,2.428231520488523,1.4403912134554642,50,coded,DV_CODED_TEXT,2
cf_22f759c45e42f4,Admit date/time,Patient admission / Tree / Admit date/time,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.8333333333333334,0.8333333333333334,2.0512812696524025,1.346153650746434,50,temporal,DV_DATE_TIME,3
cf_7f3b6795a0e812,birth date,Demographic data / components / birth date,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,1.0,1.0,1.3795503737367238,1.3448875934341809,50,temporal,DV_DATE,4
cf_79ed78f34fef6f,date of discharge,Patient discharge / Components / date of discharge,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.7916666666666666,0.7916666666666666,2.1353517824729153,1.3255046122848955,50,temporal,DV_DATE_TIME,5
cf_ba8421601b1980,Issue date,Authorization for hospital admission / Components / Issue date,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.8333333333333334,0.8333333333333334,1.7081562696524026,1.260372400746434,50,temporal,DV_DATE,6
cf_9449e602105d68,Universal ID,Patient admission / Tree / Assigned patient location / Facility / Universal ID,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.5833333333333334,0.5833333333333334,2.0837812696524027,1.104278650746434,50,coded,DV_CODED_TEXT,7
cf_18704e514938d4,Procedure,Procedure undertaken / Procedure list / Procedure,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.5833333333333334,0.5833333333333334,2.0128918465754797,1.0865562949772034,50,coded,DV_CODED_TEXT,8
cf_1285e1e2c004f2,claim reason,Patient discharge / Components / claim reason,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.2916666666666667,0.2916666666666667,2.5242363978575306,0.9227257661310493,50,coded,DV_CODED_TEXT,9
cf_469c691048a0ce,date of discharge,Patient discharge / Components / date of discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.3230769230769231,0.3230769230769231,2.3797305445274715,0.9180095592087909,50,temporal,DV_DATE_TIME,10
cf_1d8359b2d21168,State/province,Patient admission / Tree / Assigned patient location / Address / State/province,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.2916666666666667,0.2916666666666667,2.244197936319069,0.852716150746434,50,coded,DV_CODED_TEXT,11
cf_bd9db9ae67063d,Problem,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.10576923076923077,0.10576923076923077,2.978036982654562,0.8502784764328712,50,coded,DV_CODED_TEXT,12
cf_ba09c313b94cba,ICU - Total,Authorization for hospital admission / Components / ICU - Total,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.2916666666666667,0.2916666666666667,2.1766979363190693,0.8358411507464341,50,numeric,DV_COUNT,13
cf_5cd62eaa6e16a8,issue date,HCPA / components / General data / issue date,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.38461538461538464,0.38461538461538464,1.7588980741132705,0.8243399031437022,50,temporal,DV_DATE,14
cf_2a67f6f1c22886,Hospital service,Patient admission / Tree / Hospital service,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.16666666666666666,0.16666666666666666,2.627947936319069,0.8236536507464339,50,text,DV_TEXT,15
cf_16800b2d3f5ef6,patient age,HCPA / components / General data / patient age,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.36538461538461536,0.36538461538461536,1.7755326894978858,0.8092677877590868,50,numeric,DV_COUNT,16
cf_10f7d6c8e1d5c5,Admission type,Patient admission / Tree / Admission type,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.125,0.125,2.663989602985736,0.790997400746434,50,coded,DV_CODED_TEXT,17
cf_4e7e8ca2916a1e,Secondary Diagnosis,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.019230769230769232,0.019230769230769232,3.06952318666794,0.7866115658977543,50,coded,DV_CODED_TEXT,18
cf_80f721f9446bd3,death indicator,Patient discharge / Components / death indicator,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.08333333333333333,0.08333333333333333,2.704444731190864,0.7594445161310494,50,boolean,DV_BOOLEAN,19
cf_0a229c157b8d2a,Associated causes,Problem/Diagnosis / structure / Associated causes,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.019230769230769232,0.019230769230769232,2.9403927518853314,0.7543289572021021,50,coded,DV_CODED_TEXT,20
cf_be52992cb12705,hospital infection,Patient discharge / Components / hospital infection,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.041666666666666664,0.041666666666666664,2.7404863978575307,0.7267882661310493,50,null,NULL_FLAVOUR,21
cf_3db72fcc22b158,Patient class,Patient admission / Tree / Patient class,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.041666666666666664,0.041666666666666664,2.7360729363190694,0.725684900746434,50,null,NULL_FLAVOUR,22
cf_e7551706658b4a,gender,Demographic data / components / gender,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.18181818181818182,0.18181818181818182,2.087277646463997,0.703637593434181,50,coded,DV_CODED_TEXT,23
cf_505d09ec39545c,duration of follow-up (months),Bariatric surgery evaluation / Components / duration of follow-up (months),openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.5576923076923077,0.8333333333333334,0.46474358974358976,0.9044218959111308,0.6908490637213724,50,numeric,DV_COUNT,24
