operator_aware_form_id,canonical_form_id,form_group,input_field_count,output_field_count,relationship_count,operator_form_utility,max_depth
oaf_cf_outpatient_high_complexity_procedures_51238,cf_outpatient_high_complexity_procedures_51238,Outpatient high complexity procedures,12,12,477,16.626352977839332,5
oaf_cf_demographic_data_4532,cf_demographic_data_4532,Demographic data,1,1,3,0.6433518005540166,3
