canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_68652,ct_outpatient_high_complexity_procedures_41,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_10046936,15.35728358725762,29,20,5,29,29,231
cf_demographic_data_90077,ct_demographic_data_40185,Demographic data,form_group_demographic_data_89964409,0.7979137811634349,4,2,3,4,4,18
