field_id,label,canonical_path,record_family,coverage,diversity,local_utility,neighborhood_reinforcement,final_queriability,neighbor_count,kind,dv_type,rank
cf_49398dcbba5447,Secondary Diagnosis,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.9565217391304348,0.9565217391304348,4.762078813280737,2.147041442450619,50,coded,DV_CODED_TEXT,1
cf_2db2fd852fb674,Problem,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.8333333333333334,0.8333333333333334,4.881968724094561,2.0538255143569737,50,coded,DV_CODED_TEXT,2
cf_7f3b6795a0e812,birth date,Demographic data / components / birth date,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,1.0,1.0,4.127292404037806,2.0318231010094516,50,temporal,DV_DATE,3
cf_22f759c45e42f4,Admit date/time,Patient admission / Tree / Admit date/time,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.8333333333333334,0.8333333333333334,4.63066855687048,1.9910004725509536,50,temporal,DV_DATE_TIME,4
cf_79ed78f34fef6f,date of discharge,Patient discharge / Components / date of discharge,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.7916666666666666,0.7916666666666666,4.700604454306378,1.966817780243261,50,temporal,DV_DATE_TIME,5
cf_ba8421601b1980,Issue date,Authorization for hospital admission / Components / Issue date,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.8333333333333334,0.8333333333333334,4.401918556870481,1.9338129725509536,50,temporal,DV_DATE,6
cf_9449e602105d68,Universal ID,Patient admission / Tree / Assigned patient location / Facility / Universal ID,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.5833333333333334,0.5833333333333334,4.73566855687048,1.7672504725509532,50,coded,DV_CODED_TEXT,7
cf_18704e514938d4,Procedure,Procedure undertaken / Procedure list / Procedure,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.5833333333333334,0.5833333333333334,4.688408941485865,1.7554355687047996,50,coded,DV_CODED_TEXT,8
cf_469c691048a0ce,date of discharge,Patient discharge / Components / date of discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.3230769230769231,0.3230769230769231,5.019566117503827,1.5779684524528799,50,temporal,DV_DATE_TIME,9
cf_1285e1e2c004f2,claim reason,Patient discharge / Components / claim reason,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.2916666666666667,0.2916666666666667,5.1265275312294545,1.5732985494740304,50,coded,DV_CODED_TEXT,10
cf_5cd62eaa6e16a8,issue date,HCPA / components / General data / issue date,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.38461538461538464,0.38461538461538464,4.584150437030454,1.530652993872998,50,temporal,DV_DATE,11
cf_1d8359b2d21168,State/province,Patient admission / Tree / Assigned patient location / Address / State/province,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.2916666666666667,0.2916666666666667,4.9398352235371465,1.5266254725509534,50,coded,DV_CODED_TEXT,12
