canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_18098,ct_outpatient_high_complexity_procedures_17297,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_66419702,7.1335546514312105,19,19,5,19,19,128
cf_demographic_data_86599,ct_demographic_data_18270,Demographic data,form_group_demographic_data_26399455,0.3073926592797784,1,2,3,1,1,3
