form_id,form_group,utility,complexity,max_depth,selected_field_count,filter_count,output_count,relationship_count
aqf_outpatient_high_complexity_procedures_16174,Outpatient high complexity procedures,8.301633849838414,24.0,5,19,11,8,40
aqf_demographic_data_24104,Demographic data,0.8309784020083103,7.0,3,4,2,2,6
