canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_89757,ct_outpatient_high_complexity_procedures_85595,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_36124955,15.35728358725762,29,20,5,29,29,231
cf_demographic_data_56016,ct_demographic_data_70664,Demographic data,form_group_demographic_data_97382959,0.3253116343490305,1,2,3,1,1,3
