method,field_count,group_count,subgroup_count,max_depth,eta,final_complexity,operator_count,valid_operator_count,invalid_or_unwanted_operator_count,weighted_operator_burden,form_utility
aqf_full,46,9,15,6,1.0,52.0,246,246,0,226.0,50.385227765255465
aqf_topk_no_threshold,46,9,15,6,1.0,52.0,246,246,0,226.0,50.385227765255465
frequency_only,46,9,14,6,1.0,52.0,242,242,0,221.0,50.30060313507795
flattened_topk,46,1,1,6,1.0,52.0,246,246,0,226.0,50.385227765255465
no_operator_awareness,46,9,15,6,1.0,52.0,506,246,260,552.0,50.385227765255465
no_pruning,54,11,19,6,1.0,60.0,285,285,0,262.25,51.645750562610935
random_topk_1,46,10,15,6,1.0,52.0,241,241,0,221.25,43.91599551275555
