method,field_count,group_count,subgroup_count,max_depth,eta,final_complexity,operator_count,valid_operator_count,invalid_or_unwanted_operator_count,weighted_operator_burden,form_utility,query_count,strict_coverage,partial_coverage,pareto_optimal
aqf_full,46,9,15,6,1.0,52.0,246,246,0,226.0,50.385227765255465,54,0.9074074074074074,0.9074074074074074,True
aqf_topk_no_threshold,46,9,15,6,1.0,52.0,246,246,0,226.0,50.385227765255465,54,0.9074074074074074,0.9074074074074074,True
frequency_only,46,9,14,6,1.0,52.0,242,242,0,221.0,50.30060313507795,54,0.8888888888888888,0.8962962962962963,False
flattened_topk,46,1,1,6,1.0,52.0,246,246,0,226.0,50.385227765255465,54,0.9074074074074074,0.9074074074074074,True
no_operator_awareness,46,9,15,6,1.0,52.0,506,246,260,552.0,50.385227765255465,54,0.9074074074074074,0.9074074074074074,True
no_pruning,54,11,19,6,1.0,60.0,285,285,0,262.25,51.645750562610935,54,0.9814814814814815,0.9814814814814815,True
random_topk_1,46,10,15,6,1.0,52.0,241,241,0,221.25,43.91599551275555,54,0.7407407407407407,0.8298941798941799,False
