canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_15698,ct_outpatient_high_complexity_procedures_12091,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_72285458,9.127041782086797,28,20,5,28,28,220
cf_demographic_data_6047,ct_demographic_data_16961,Demographic data,form_group_demographic_data_74161590,0.3073926592797784,1,2,3,1,1,3
