canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_47425,ct_outpatient_high_complexity_procedures_47431,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_44099618,7.1335546514312105,19,19,5,19,19,128
cf_demographic_data_43532,ct_demographic_data_41625,Demographic data,form_group_demographic_data_76005885,0.3073926592797784,1,2,3,1,1,3
