canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_57190,ct_outpatient_high_complexity_procedures_29107,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_96397791,15.55075138504155,29,20,5,29,29,327
cf_demographic_data_40036,ct_demographic_data_84834,Demographic data,form_group_demographic_data_98514494,0.3216759002770083,1,2,3,1,1,3
