canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_89224,ct_outpatient_high_complexity_procedures_67376,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_68291166,15.55075138504155,29,20,5,29,29,327
cf_demographic_data_99491,ct_demographic_data_72823,Demographic data,form_group_demographic_data_73269955,0.47896468144044324,2,2,3,2,2,6
