field_id,label,canonical_path,record_family,coverage,diversity,local_utility,neighborhood_reinforcement,final_queriability,neighbor_count,kind,dv_type,rank
cf_7f3b6795a0e812,birth date,Demographic data / components / birth date,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,1.0,1.0,7.332991439389067,1.0,50,temporal,DV_DATE,1
cf_49398dcbba5447,Secondary Diagnosis,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.9565217391304348,0.9565217391304348,7.622848095414201,0.9565217391304348,50,coded,DV_CODED_TEXT,2
cf_ba8421601b1980,Issue date,Authorization for hospital admission / Components / Issue date,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.8333333333333334,0.8333333333333334,7.544641225291571,0.8333333333333334,50,temporal,DV_DATE,3
cf_22f759c45e42f4,Admit date/time,Patient admission / Tree / Admit date/time,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.8333333333333334,0.8333333333333334,7.63995372529157,0.8333333333333334,50,temporal,DV_DATE_TIME,4
cf_2db2fd852fb674,Problem,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.8333333333333334,0.8333333333333334,7.744662128301604,0.8333333333333334,50,coded,DV_CODED_TEXT,5
cf_79ed78f34fef6f,date of discharge,Patient discharge / Components / date of discharge,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.7916666666666666,0.7916666666666666,7.693399238112083,0.7916666666666666,50,temporal,DV_DATE_TIME,6
cf_9449e602105d68,Universal ID,Patient admission / Tree / Assigned patient location / Facility / Universal ID,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.5833333333333334,0.5833333333333334,7.829537058624904,0.5833333333333334,50,coded,DV_CODED_TEXT,7
cf_18704e514938d4,Procedure,Procedure undertaken / Procedure list / Procedure,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.5833333333333334,0.5833333333333334,7.8098455522146475,0.5833333333333334,50,coded,DV_CODED_TEXT,8
cf_505d09ec39545c,duration of follow-up (months),Bariatric surgery evaluation / Components / duration of follow-up (months),openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.5576923076923077,0.8333333333333334,0.46474358974358976,4.574665745318181,0.46474358974358976,50,numeric,DV_COUNT,9
cf_5cd62eaa6e16a8,issue date,HCPA / components / General data / issue date,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.38461538461538464,0.38461538461538464,7.881092111420028,0.38461538461538464,50,temporal,DV_DATE,10
cf_16800b2d3f5ef6,patient age,HCPA / components / General data / patient age,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.36538461538461536,0.36538461538461536,7.899601726804643,0.36538461538461536,50,numeric,DV_COUNT,11
cf_c75844f7868470,Body Mass Index,Body mass index / Single / Body Mass Index,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.5576923076923077,0.6181818181818182,0.34475524475524477,4.61703557901013,0.34475524475524477,50,numeric,DV_QUANTITY,12
cf_469c691048a0ce,date of discharge,Patient discharge / Components / date of discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.3230769230769231,0.3230769230769231,8.099480609940738,0.3230769230769231,50,temporal,DV_DATE_TIME,13
cf_1285e1e2c004f2,claim reason,Patient discharge / Components / claim reason,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.2916666666666667,0.2916666666666667,8.162533853496699,0.2916666666666667,50,coded,DV_CODED_TEXT,14
cf_ba09c313b94cba,ICU - Total,Authorization for hospital admission / Components / ICU - Total,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.2916666666666667,0.2916666666666667,8.065995391958237,0.2916666666666667,50,numeric,DV_COUNT,15
cf_1d8359b2d21168,State/province,Patient admission / Tree / Assigned patient location / Address / State/province,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.2916666666666667,0.2916666666666667,8.084745391958236,0.2916666666666667,50,coded,DV_CODED_TEXT,16
cf_fc5be63ab59287,irradiated area 2,Procedure undertaken / Procedure list / irradiated area 2,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,1.0,0.22115384615384615,2.17103127708296,0.22115384615384615,50,coded,DV_CODED_TEXT,17
cf_e7551706658b4a,gender,Demographic data / components / gender,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.18181818181818182,0.18181818181818182,8.120491439389067,0.18181818181818182,50,coded,DV_CODED_TEXT,18
cf_2a67f6f1c22886,Hospital service,Patient admission / Tree / Hospital service,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.16666666666666666,0.16666666666666666,8.281620391958237,0.16666666666666666,50,text,DV_TEXT,19
cf_b87e8363f020f7,healthcare unit,HCPA / components / General data / healthcare unit,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.1346153846153846,0.1346153846153846,8.121717111420027,0.1346153846153846,50,coded,DV_CODED_TEXT,20
cf_10f7d6c8e1d5c5,Admission type,Patient admission / Tree / Admission type,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.125,0.125,8.321724558624904,0.125,50,coded,DV_CODED_TEXT,21
cf_bbec72e0a270f7,fields/insertions 2,Procedure undertaken / Procedure list / fields/insertions 2,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,0.5,0.11057692307692307,2.2128697571125455,0.11057692307692307,50,numeric,DV_COUNT,22
cf_bd9db9ae67063d,Problem,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.10576923076923077,0.10576923076923077,8.422621287198263,0.10576923076923077,50,coded,DV_CODED_TEXT,23
cf_0b6364bb149692,Procedure,Procedure undertaken / Procedure list / Procedure,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.1,0.1,8.210165706094584,0.1,50,coded,DV_CODED_TEXT,24
cf_72eaea6790449d,date of pathological identification,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / date of pathological identification,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.3557692307692308,0.2702702702702703,0.09615384615384616,3.381991726541528,0.09615384615384616,50,temporal,DV_DATE,25
cf_ed2fd195fdc918,date of beginning of radiotherapy,HCPA / components / radiotherapy / date of beginning of radiotherapy,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,0.43478260869565216,0.09615384615384615,2.10798465890413,0.09615384615384615,50,temporal,DV_DATE,26
cf_19e1b0f55ef007,race,Demographic data / components / race,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.09090909090909091,0.09090909090909091,8.207991439389067,0.09090909090909091,50,null,NULL_FLAVOUR,27
cf_4122372d727029,ethnic group,Demographic data / components / ethnic group,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.09090909090909091,0.09090909090909091,8.207991439389067,0.09090909090909091,50,null,NULL_FLAVOUR,28
cf_7ab0248b87b82e,educational level,Demographic data / components / educational level,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.09090909090909091,0.09090909090909091,8.207991439389067,0.09090909090909091,50,coded,DV_CODED_TEXT,29
cf_eee397355aecbe,nationality,Demographic data / components / nationality,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.09090909090909091,0.09090909090909091,8.207991439389067,0.09090909090909091,50,coded,DV_CODED_TEXT,30
cf_8e35971b63e360,topography,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / topography,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.3557692307692308,0.24324324324324326,0.08653846153846155,3.4314912468442462,0.08653846153846155,50,coded,DV_CODED_TEXT,31
cf_80f721f9446bd3,death indicator,Patient discharge / Components / death indicator,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.08333333333333333,0.08333333333333333,8.363054686830033,0.08333333333333333,50,boolean,DV_BOOLEAN,32
cf_c4703128fab784,Histopathological grading (G),Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / Histopathological grading (G),openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.3557692307692308,0.2,0.07115384615384616,3.393974899618451,0.07115384615384616,50,coded,DV_CODED_TEXT,33
cf_e5c01940113606,irradiated area 1,Procedure undertaken / Procedure list / irradiated area 1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,0.30434782608695654,0.0673076923076923,2.2292413362545576,0.0673076923076923,50,coded,DV_CODED_TEXT,34
cf_c9b3a708f95249,fields/insertions 1,Procedure undertaken / Procedure list / fields/insertions 1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,0.30434782608695654,0.0673076923076923,2.2292413362545576,0.0673076923076923,50,numeric,DV_COUNT,35
cf_49533263f29569,reason for discharge,Patient discharge / Components / reason for discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.057692307692307696,0.057692307692307696,8.32522580224843,0.057692307692307696,50,coded,DV_CODED_TEXT,36
