operator_aware_form_id,canonical_form_id,form_group,input_field_count,output_field_count,relationship_count,operator_form_utility,max_depth
oaf_cf_outpatient_high_complexity_procedures_84488,cf_outpatient_high_complexity_procedures_84488,Outpatient high complexity procedures,12,12,220,15.813940339335183,5
