canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_34591,ct_outpatient_high_complexity_procedures_83663,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_31677993,9.127041782086797,28,20,5,28,28,220
cf_demographic_data_99931,ct_demographic_data_42255,Demographic data,form_group_demographic_data_55677539,0.3073926592797784,1,2,3,1,1,3
