operator_aware_form_id,canonical_form_id,form_group,input_field_count,output_field_count,relationship_count,operator_form_utility,max_depth
oaf_cf_outpatient_high_complexity_procedures_99290,cf_outpatient_high_complexity_procedures_99290,Outpatient high complexity procedures,12,12,454,15.813940339335183,5
