canonical_form_id,source_tree_id,form_group,root_canonical_id,form_queriability,element_count,subgroup_count,max_depth,input_field_count,output_field_count,relationship_count
cf_outpatient_high_complexity_procedures_72597,ct_outpatient_high_complexity_procedures_41501,Outpatient high complexity procedures,form_group_outpatient_high_complexity_procedures_81484294,9.127041782086797,28,20,5,28,28,454
cf_demographic_data_13366,ct_demographic_data_5095,Demographic data,form_group_demographic_data_9716198,0.3073926592797784,1,2,3,1,1,3
