operator_aware_form_id,canonical_form_id,form_group,input_field_count,output_field_count,relationship_count,operator_form_utility,max_depth
oaf_cf_outpatient_high_complexity_procedures_97301,cf_outpatient_high_complexity_procedures_97301,Outpatient high complexity procedures,12,12,207,10.224259129732225,5
oaf_cf_demographic_data_5184,cf_demographic_data_5184,Demographic data,1,1,3,0.6111495844875346,3
