operator_aware_form_id,canonical_form_id,form_group,input_field_count,output_field_count,relationship_count,operator_form_utility,max_depth
oaf_cf_outpatient_high_complexity_procedures_794,cf_outpatient_high_complexity_procedures_794,Outpatient high complexity procedures,12,12,270,9.815266005886429,5
oaf_cf_demographic_data_69864,cf_demographic_data_69864,Demographic data,1,1,3,0.6147853185595568,3
